2026-01-04 15:35:05.632 | INFO     | maas.ext.maas.scripts.optimizer:test:142 - maas/ext/maas/scripts/optimized/AIME25/train/round_3/AIME25_controller_sample1.pth
2026-01-04 15:35:29.526 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:29.747 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:29.749 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:30.003 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:30.694 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:31.018 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:31.412 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:31.793 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:32.342 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:33.215 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:33.937 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:34.112 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:34.600 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:34.865 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:35.847 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:35.971 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:36.251 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:36.623 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:36.625 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:36.725 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:37.409 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:37.512 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:37.618 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:38.346 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:38.418 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:38.473 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:39.463 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:39.498 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:39.540 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:40.252 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:40.322 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:40.879 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.296 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:41.341 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.356 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.391 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.398 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.404 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.419 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.427 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.500 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:41.637 | WARNING  | maas.ext.maas.scripts.optimized.AIME25.test.template.operator:__call__:179 - Programmer timed out after 30s on problem
2026-01-04 15:35:42.445 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:42.451 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:42.819 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:43.664 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:46.098 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:47.322 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:47.470 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:47.691 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:47.767 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:47.853 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:47.935 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:48.554 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:48.991 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:49.688 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:49.821 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:49.841 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:49.941 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:50.641 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:50.736 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:51.246 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:51.830 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:52.083 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:52.149 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:52.401 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:52.696 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:52.956 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:53.219 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:54.116 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-04 15:35:54.237 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
